IDRC Kenya,,Project: ,,,,,,,,,
09-May-2019,,Created : ,,,,,,,,,
Process ID,Sample ID,Sample ID,Order,Genus,Species,Subspecies,Country/Ocean,Exact Site,Lat,Lon,Elev
KINS2240-11,13671-MembracidC9,13671-MembracidC9,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2239-11,13671-MembracidC8,13671-MembracidC8,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2238-11,13671-MembracidC7,13671-MembracidC7,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2237-11,13671-MembracidC6,13671-MembracidC6,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2236-11,13671-MembracidC5,13671-MembracidC5,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2235-11,13671-MembracidC4,13671-MembracidC4,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2234-11,13671-MembracidC3,13671-MembracidC3,Hemiptera,,,,Kenya,,-2.465,37.915,
KINS2233-11,13671-MembracidC2,13671-MembracidC2,Hemiptera,,,,Kenya,,-2.465,37.915,
KINS2232-11,13671-MembracidC1,13671-MembracidC1,Hemiptera,,,,Kenya,nr. Mutubio gate/ next to pond,-0.524,36.664,3208
KINS2231-11,13671-MembracidB12,13671-MembracidB12,Hemiptera,,,,Kenya,,-2.465,37.915,
KINS2230-11,13671-MembracidB11,13671-MembracidB11,Hemiptera,,,,Kenya,low canopy riverine forest,1.536,35.458,917
KINS2229-11,13671-MembracidB10,13671-MembracidB10,Hemiptera,,,,Kenya,low canopy riverine forest,1.536,35.458,917
KINS2228-11,13671-MembracidB9,13671-MembracidB9,Hemiptera,,,,Kenya,low canopy riverine forest,1.536,35.458,917
KINS2227-11,13671-MembracidB8,13671-MembracidB8,Hemiptera,,,,Kenya,near lake/ amid trees and grass,-0.61325,34.0891,1127
KINS2226-11,13671-MembracidB7,13671-MembracidB7,Hemiptera,,,,Kenya,low canopy riverine forest,1.536,35.458,917
KINS2225-11,13671-MembracidB6,13671-MembracidB6,Hemiptera,,,,Kenya,nr. Mutubio gate/ next to pond,-0.524,36.664,3208
KINS2224-11,13671-MembracidB5,13671-MembracidB5,Hemiptera,,,,Kenya,nr. Mutubio gate/ next to pond,-0.524,36.664,3208
KINS2223-11,13671-MembracidB4,13671-MembracidB4,Hemiptera,,,,Kenya,nr. Mutubio gate/ next to pond,-0.524,36.664,3208
KINS2222-11,13671-MembracidB3,13671-MembracidB3,Hemiptera,,,,Kenya,nr. Mutubio gate/ next to pond,-0.524,36.664,3208
KINS2221-11,13671-MembracidB2,13671-MembracidB2,Hemiptera,,,,Kenya,nr. Mutubio gate/ next to pond,-0.524,36.664,3208
KINS2220-11,13671-MembracidB1,13671-MembracidB1,Hemiptera,,,,Kenya,Umani Springs camp,-2.466,37.913,
KINS2219-11,13671-MembracidA12,13671-MembracidA12,Hemiptera,,,,Kenya,top of Endebess Bluff/ near stream,1.061,34.754,2630
KINS2218-11,13671-MembracidA11,13671-MembracidA11,Hemiptera,,,,Kenya,KWS safari walk site,-1.336,36.778,
KINS2217-11,13671-MembracidA10,13671-MembracidA10,Hemiptera,,,,Kenya,near waterhole,2.235,37.927,1147
KINS2216-11,13671-MembracidA9,13671-MembracidA9,Hemiptera,,,,Kenya,just inside indigeous forest/ nr. Forest station,-0.517,37.418,1455
KINS2215-11,13671-MembracidA8,13671-MembracidA8,Hemiptera,,,,Kenya,just inside indigeous forest/ nr. Forest station,-0.517,37.418,1455
KINS2214-11,13671-MembracidA7,13671-MembracidA7,Hemiptera,,,,Kenya,,0.317,36.988,
KINS2213-11,13671-MembracidA6,13671-MembracidA6,Hemiptera,,,,Kenya,low canopy riverine forest,1.536,35.458,917
KINS2212-11,13671-MembracidA5,13671-MembracidA5,Hemiptera,,,,Kenya,low canopy riverine forest,1.536,35.458,917
KINS2211-11,13671-MembracidA4,13671-MembracidA4,Hemiptera,,,,Kenya,low canopy riverine forest,1.536,35.458,917
KINS2210-11,13671-MembracidA3,13671-MembracidA3,Hemiptera,,,,Kenya,Riverine woodland/ Tsavo River,-2.996,38.46,464
KINS2209-11,13671-MembracidA1,13671-MembracidA1,Hemiptera,,,,Kenya,low canopy riverine forest,1.536,35.458,917
KINS2208-11,13670-MembracidG7,13670-MembracidG7,Hemiptera,,,,Kenya,southern end/ near Mailindi Rd./ in forest,-3.42,39.897,25
KINS2207-11,13670-MembracidG6,13670-MembracidG6,Hemiptera,,,,Kenya,grassland next to camp/ foothills of Chyulu range,-2.465,37.915,1009
KINS2206-11,13670-MembracidG5,13670-MembracidG5,Hemiptera,,,,Kenya,Forest/ next to swamp,1.094,35.118,1882
KINS2205-11,13670-MembracidG4,13670-MembracidG4,Hemiptera,,,,Kenya,Forest/ next to swamp,1.094,35.118,1882
KINS2204-11,13670-MembracidG3,13670-MembracidG3,Hemiptera,,,,Kenya,Forest/ next to swamp,1.094,35.118,1882
KINS2203-11,13670-MembracidG2,13670-MembracidG2,Hemiptera,,,,Kenya,Forest/ next to swamp,1.094,35.118,1882
KINS2202-11,13670-MembracidG1,13670-MembracidG1,Hemiptera,,,,Kenya,Forest/ next to swamp,1.094,35.118,1882
KINS2201-11,13670-MembracidF12,13670-MembracidF12,Hemiptera,,,,Kenya,Forest/ next to swamp,1.094,35.118,1882
KINS2200-11,13670-MembracidF11,13670-MembracidF11,Hemiptera,,,,Kenya,just inside indigeous forest/ nr. Forest station,-0.517,37.418,1455
KINS2199-11,13670-MembracidF10,13670-MembracidF10,Hemiptera,,,,Kenya,just inside indigeous forest/ nr. Forest station,-0.517,37.418,1455
KINS2198-11,13670-MembracidF9,13670-MembracidF9,Hemiptera,,,,Kenya,top of hill,-0.424,37.545,1745
KINS2197-11,13670-MembracidF8,13670-MembracidF8,Hemiptera,,,,Kenya,just inside indigeous forest/ nr. Forest station,-0.517,37.418,1455
KINS2196-11,13670-MembracidF7,13670-MembracidF7,Hemiptera,,,,Kenya,Forest/ next to swamp,1.094,35.118,1882
KINS2195-11,13670-MembracidF6,13670-MembracidF6,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2194-11,13670-MembracidF5,13670-MembracidF5,Hemiptera,,,,Kenya,Forest/ next to swamp,1.094,35.118,1882
KINS2193-11,13670-MembracidF4,13670-MembracidF4,Hemiptera,,,,Kenya,Forest/ next to swamp,1.094,35.118,1882
KINS2192-11,13670-MembracidF3,13670-MembracidF3,Hemiptera,,,,Kenya,top of hill,-0.424,37.545,1745
KINS2191-11,13670-MembracidF2,13670-MembracidF2,Hemiptera,,,,Kenya,back  yard/ Kitisuru rd.,-1.241,36.787,
KINS2190-11,13670-MembracidF1,13670-MembracidF1,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2189-11,13670-MembracidE12,13670-MembracidE12,Hemiptera,,,,Kenya,,-4.178,39.444,340
KINS2188-11,13670-MembracidE11,13670-MembracidE11,Hemiptera,,,,Kenya,southern end/ near Mailindi Rd./ in forest,-3.42,39.897,25
KINS2187-11,13670-MembracidE10,13670-MembracidE10,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2186-11,13670-MembracidE9,13670-MembracidE9,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2185-11,13670-MembracidE8,13670-MembracidE8,Hemiptera,,,,Kenya,Makadara Forest/ just inside forest,-4.238,39.396,436
KINS2184-11,13670-MembracidE7,13670-MembracidE7,Hemiptera,,,,Kenya,Longomwagandi Forest/ just inside forest,-4.235,39.417,389
KINS2183-11,13670-MembracidE6,13670-MembracidE6,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2182-11,13670-MembracidE5,13670-MembracidE5,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2180-11,13670-MembracidE3,13670-MembracidE3,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2179-11,13670-MembracidE2,13670-MembracidE2,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2178-11,13670-MembracidE1,13670-MembracidE1,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2177-11,13670-MembracidD12,13670-MembracidD12,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2176-11,13670-MembracidD11,13670-MembracidD11,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2175-11,13670-MembracidD10,13670-MembracidD10,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2174-11,13670-MembracidD9,13670-MembracidD9,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2173-11,13670-MembracidD8,13670-MembracidD8,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2172-11,13670-MembracidD7,13670-MembracidD7,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2171-11,13670-MembracidD6,13670-MembracidD6,Hemiptera,,,,Kenya,on Deinbolia borbonica,,,
KINS2170-11,13670-MembracidD5,13670-MembracidD5,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2169-11,13670-MembracidD4,13670-MembracidD4,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2168-11,13670-MembracidD3,13670-MembracidD3,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2167-11,13670-MembracidD2,13670-MembracidD2,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2166-11,13670-MembracidD1,13670-MembracidD1,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2165-11,13670-MembracidC12,13670-MembracidC12,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2164-11,13670-MembracidC11,13670-MembracidC11,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2163-11,13670-MembracidC10,13670-MembracidC10,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2162-11,13670-MembracidC9,13670-MembracidC9,Hemiptera,,,,Kenya,nr. artificial pond/ grass/ shrubland,-4.22752,39.432,335
KINS2161-11,13670-MembracidC8,13670-MembracidC8,Hemiptera,,,,Kenya,southern end/ near Mailindi Rd./ in forest,-3.42,39.897,25
KINS2160-11,13670-MembracidC7,13670-MembracidC7,Hemiptera,,,,Kenya,southern end/ near Mailindi Rd./ in forest,-3.42,39.897,25
KINS2159-11,13670-MembracidC6,13670-MembracidC6,Hemiptera,,,,Kenya,southern end/ near Mailindi Rd./ in forest,-3.42,39.897,25
KINS2158-11,13670-MembracidC5,13670-MembracidC5,Hemiptera,,,,Kenya,southern end/ near Mailindi Rd./ in forest,-3.42,39.897,25
KINS2157-11,13670-MembracidC4,13670-MembracidC4,Hemiptera,,,,Kenya,southern end/ near Mailindi Rd./ in forest,-3.42,39.897,25
KINS2156-11,13670-MembracidC3,13670-MembracidC3,Hemiptera,,,,Kenya,southern end/ near Mailindi Rd./ in forest,-3.42,39.897,25
KINS2155-11,13670-MembracidC2,13670-MembracidC2,Hemiptera,,,,Kenya,southern end/ near Mailindi Rd./ in forest,-3.42,39.897,25
KINS2154-11,13670-MembracidC1,13670-MembracidC1,Hemiptera,,,,Kenya,southern end/ near Mailindi Rd./ in forest,-3.42,39.897,25
KINS2153-11,13670-MembracidB12,13670-MembracidB12,Hemiptera,,,,Kenya,southern end/ near Mailindi Rd./ in forest,-3.42,39.897,25
KINS2152-11,13670-MembracidB11,13670-MembracidB11,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2151-11,13670-MembracidB10,13670-MembracidB10,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2150-11,13670-MembracidB9,13670-MembracidB9,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2149-11,13670-MembracidB8,13670-MembracidB8,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2148-11,13670-MembracidB7,13670-MembracidB7,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2147-11,13670-MembracidB6,13670-MembracidB6,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2146-11,13670-MembracidB5,13670-MembracidB5,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2145-11,13670-MembracidB4,13670-MembracidB4,Hemiptera,,,,Kenya,Forest edge/ in open,-4.324,39.524,25
KINS2144-11,13670-MembracidB3,13670-MembracidB3,Hemiptera,,,,Kenya,near lake/ amid trees and grass,-0.61325,34.0891,1127
KINS2143-11,13670-MembracidB2,13670-MembracidB2,Hemiptera,,,,Kenya,near lake/ amid trees and grass,-0.61325,34.0891,1127
KINS2142-11,13670-MembracidB1,13670-MembracidB1,Hemiptera,,,,Kenya,low-canopy seasonally swampy forest,-0.615,34.092,1147
KINS2141-11,13670-MembracidA12,13670-MembracidA12,Hemiptera,,,,Kenya,near lake/ amid trees and grass,-0.61325,34.0891,1127
KINS2140-11,13670-MembracidA11,13670-MembracidA11,Hemiptera,,,,Kenya,near lake/ amid trees and grass,-0.61325,34.0891,1127
KINS2139-11,13670-MembracidA10,13670-MembracidA10,Hemiptera,,,,Kenya,low-canopy seasonally swampy forest,-0.615,34.092,1147
KINS2138-11,13670-MembracidA9,13670-MembracidA9,Hemiptera,,,,Kenya,near lake/ amid trees and grass,-0.61325,34.0891,1127
KINS2137-11,13670-MembracidA8,13670-MembracidA8,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2136-11,13670-MembracidA7,13670-MembracidA7,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2135-11,13670-MembracidA6,13670-MembracidA6,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2134-11,13670-MembracidA5,13670-MembracidA5,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2133-11,13670-MembracidA4,13670-MembracidA4,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2132-11,13670-MembracidA3,13670-MembracidA3,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2131-11,13670-MembracidA2,13670-MembracidA2,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS2130-11,13670-MembracidA1,13670-MembracidA1,Hemiptera,,,,Kenya,Forest/ near Isecheno Forest Station,0.236,34.864,1550
KINS3248-12,NMK-ENTO 2000,NMK-ENTO 2000,Hemiptera,Menida,Menida decoratula,,Kenya,Mchelelo,-1.5259,40.082,
KINS3251-12,NMK-ENTO 2003,NMK-ENTO 2003,Hemiptera,Menida,Menida lythrodes,,Kenya,Mchelelo,-1.5259,40.082,
KINS3250-12,NMK-ENTO 2002,NMK-ENTO 2002,Hemiptera,Menida,Menida sp.,,Kenya,Mchelelo,-1.5259,40.082,
KINS4539-13,12960-T H 2093,12960-T H 2093,Lamiales,Mentha,Mentha aquatica,,Kenya,Soko ya zamani,3.497,38.383,866
KINS4543-13,12960-T H 2097,12960-T H 2097,Lamiales,Mentha,Mentha aquatica,,Kenya,Soko ya zamani,3.497,38.383,866
KINS4542-13,12960-T H 2096,12960-T H 2096,Lamiales,Mentha,Mentha aquatica,,Kenya,Soko ya zamani,3.497,38.383,866
KINS4541-13,12960-T H 2095,12960-T H 2095,Lamiales,Mentha,Mentha aquatica,,Kenya,Soko ya zamani,3.497,38.383,866
KINS4540-13,12960-T H 2094,12960-T H 2094,Lamiales,Mentha,Mentha aquatica,,Kenya,Soko ya zamani,3.497,38.383,866
KINS3773-13,14676-MeanG01,14676-MeanG01,Hymenoptera,Messor,Messor angulatus,,Kenya,R&D Complex,-1.228,36.9057,5212
KINS3770-13,14676-MeanF10,14676-MeanF10,Hymenoptera,Messor,Messor angulatus,,Kenya,R&D Complex,-1.228,36.9057,5212
KINS3772-13,14676-MeanF12,14676-MeanF12,Hymenoptera,Messor,Messor angulatus,,Kenya,R&D Complex,-1.228,36.9057,5212
KINS3769-13,14676-MeanF09,14676-MeanF09,Hymenoptera,Messor,Messor angulatus,,Kenya,R&D Complex,-1.228,36.9057,5212
KINS3771-13,14676-MeanF11,14676-MeanF11,Hymenoptera,Messor,Messor angulatus,,Kenya,R&D Complex,-1.228,36.9057,5212
KINS5418-14,19646TephF10,19646TephF10,Diptera,Metasphenisca,Metasphenisca gracilipes,,Kenya,Funzi Island,-4.536,39.46,2
KINS5419-14,19646TephF11,19646TephF11,Diptera,Metasphenisca,Metasphenisca gracilipes,,Kenya,Funzi Island,-4.536,39.46,2
KINS5366-14,19646TephB6,19646TephB6,Diptera,Metasphenisca,Metasphenisca sp.,,Kenya,Funzi Island,-4.577,39.438,2
KINS5360-14,19646TephA12,19646TephA12,Diptera,Metasphenisca,Metasphenisca sp.,,Kenya,Funzi Island,-4.577,39.438,2
KINS5365-14,19646TephB5,19646TephB5,Diptera,Metasphenisca,Metasphenisca sp.,,Kenya,Funzi Island,-4.577,39.438,2
KINS5364-14,19646TephB4,19646TephB4,Diptera,Metasphenisca,Metasphenisca sp.,,Kenya,Funzi Island,-4.577,39.438,2
KINS5363-14,19646TephB3,19646TephB3,Diptera,Metasphenisca,Metasphenisca sp.,,Kenya,Funzi Island,-4.577,39.438,2
KINS5362-14,19646TephB2,19646TephB2,Diptera,Metasphenisca,Metasphenisca sp.,,Kenya,Funzi Island,-4.577,39.438,2
KINS5361-14,19646TephB1,19646TephB1,Diptera,Metasphenisca,Metasphenisca sp.,,Kenya,Funzi Island,-4.536,39.46,2
KINS5359-14,19646TephA11,19646TephA11,Diptera,Metasphenisca,Metasphenisca sp.,,Kenya,Base of Ukasi hill,0.821,38.544,613
KINS3403-13,14675-MicrB11,14675-MicrB11,Odonata,Microgomphus,,,Kenya,Choka in the field,0.212,34.924,1570.43
KINS3491-13,14673-MicrG04,14673-MicrG04,Odonata,Microgomphus,,,Kenya,Choka,0.228,34.963,1643.49
KINS3404-13,14675-MicrC10,14675-MicrC10,Hemiptera,Micronecta,,,Kenya,Dagoretti Bridge,-1.283,36.689,1878.29
KINS3405-13,14675-MicrC11,14675-MicrC11,Hemiptera,Micronecta,,,Kenya,Dagoretti Bridge,-1.283,36.689,1878.29
KINS2954-12,14389-MicrC05,14389-MicrC05,Hemiptera,Micronecta,,,Kenya,Choka Ikuywa 1,0.228,34.963,1666.36
KINS2955-12,14389-MicrC06,14389-MicrC06,Hemiptera,Micronecta,,,Kenya,Choka Ikuywa 1,0.228,34.963,1666.36
KINS3616-13,14674-MicrA11,14674-MicrA11,Hemiptera,Micronecta,,,Kenya,Choka,0.228,34.963,1643.49
KINS2938-12,14389-MicrA12,14389-MicrA12,Hemiptera,Micronecta,,,Kenya,Ikuywa Tonna,0.212,34.924,1570.96
KINS2957-12,14389-MicrC08,14389-MicrC08,Hemiptera,Micronecta,,,Kenya,Choka Ikuywa 1,0.228,34.963,1666.36
KINS2937-12,14389-MicrA11,14389-MicrA11,Hemiptera,Micronecta,,,Kenya,Ikuywa Tonna,0.212,34.924,1570.96
KINS2936-12,14389-MicrA10,14389-MicrA10,Hemiptera,Micronecta,,,Kenya,Ikuywa Tonna,0.212,34.924,1570.96
KINS2956-12,14389-MicrC07,14389-MicrC07,Hemiptera,Micronecta,,,Kenya,Choka Ikuywa 1,0.228,34.963,1666.36
KINS2953-12,14389-MicrC04,14389-MicrC04,Hemiptera,Micronecta,,,Kenya,Choka Ikuywa 1,0.228,34.963,1666.36
KINS5387-14,19646TephD3,19646TephD3,Diptera,Microtreta,Microtreta fini,,Kenya,Funzi Island,-4.536,39.46,2
KINS5386-14,19646TephD2,19646TephD2,Diptera,Microtreta,Microtreta fini,,Kenya,Funzi Island,-4.536,39.46,2
KINS5388-14,19646TephD4,19646TephD4,Diptera,Microtreta,Microtreta fini,,Kenya,Funzi Island,-4.536,39.46,2
KINS5383-14,19646TephC11,19646TephC11,Diptera,Microtreta,Microtreta fini,,Kenya,Funzi Island,-4.536,39.46,2
KINS5384-14,19646TephC12,19646TephC12,Diptera,Microtreta,Microtreta fini,,Kenya,Funzi Island,-4.536,39.46,2
KINS5385-14,19646TephD1,19646TephD1,Diptera,Microtreta,Microtreta fini,,Kenya,Funzi Island,-4.536,39.46,2
KINS5536-14,14678MiliB10,14678MiliB10,Diptera,,,,Kenya,Base of ukasi hill,-0.821,38.544,613
KINS5535-14,14678MiliB9,14678MiliB9,Diptera,,,,Kenya,Base of ukasi hill,-0.821,38.544,613
KINS4438-13,11787-T H 1520,11787-T H 1520,Fabales,Millettia,Millettia oblata,,Kenya,Makandenyi,3.381,38.343,1658
KINS4436-13,11787-T H 1518,11787-T H 1518,Fabales,Millettia,Millettia oblata,,Kenya,Makandenyi,3.381,38.343,1652
KINS4439-13,11787-T H 1521,11787-T H 1521,Fabales,Millettia,Millettia oblata,,Kenya,Makandenyi,3.381,38.343,1658
KINS4440-13,11787-T H 1522,11787-T H 1522,Fabales,Millettia,Millettia oblata,,Kenya,Makandenyi,3.381,38.343,1658
KINS4437-13,11787-T H 1519,11787-T H 1519,Fabales,Millettia,Millettia oblata,,Kenya,Makandenyi,3.381,38.343,1658
KINS2085-11,MiriH10,MiriH10,Hemiptera,,,,Kenya,Kanjumu forest,0.00683,34.8104,1231
KINS2084-11,MiriH09,MiriH09,Hemiptera,,,,Kenya,Kanjumu forest,0.00683,34.8104,1231
KINS2083-11,MiriH08,MiriH08,Hemiptera,,,,Kenya,Kanjumu forest,0.00683,34.8104,1231
KINS3226-12,NMK-ENTO 1973,NMK-ENTO 1973,Hemiptera,,,,Kenya,Mchelelo,-1.5259,40.082,
KINS3225-12,NMK-ENTO 1972,NMK-ENTO 1972,Hemiptera,,,,Kenya,Mchelelo,-1.5259,40.082,
KINS2086-11,MiriH11,MiriH11,Hemiptera,,,,Kenya,Kanjumu forest,0.00683,34.8104,1231
KINS4740-13,12970-T H1822,12970-T H1822,Cucurbitales,Momordica,Momordica sp.,,Kenya,Macha,3.428,38.359,1436
KINS4736-13,12970-T H1818,12970-T H1818,Cucurbitales,Momordica,Momordica sp.,,Kenya,Macha,3.428,38.359,1436
KINS4737-13,12970-T H1819,12970-T H1819,Cucurbitales,Momordica,Momordica sp.,,Kenya,Macha,3.428,38.359,1436
KINS4738-13,12970T H1820,12970T H1820,Cucurbitales,Momordica,Momordica sp.,,Kenya,Macha,3.428,38.359,1436
KINS4739-13,12970-T H1821,12970-T H1821,Cucurbitales,Momordica,Momordica sp.,,Kenya,Macha,3.428,38.359,1436
KINS2633-11,TT 373,TT 373,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Mbololo,-2.45,38.733,
KINS2627-11,TT 367,TT 367,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Kasigau,-1.583,39.117,
KINS2632-11,TT 372,TT 372,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Mbololo,-2.45,38.733,
KINS2626-11,TT 366,TT 366,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Kasigau,-1.583,39.117,
KINS2630-11,TT 370,TT 370,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Mbololo,-2.45,38.733,
KINS2623-11,TT 363,TT 363,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Kasigau,-1.583,39.117,
KINS2629-11,TT 369,TT 369,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Chawia,-2.25,38.583,
KINS2628-11,TT 368,TT 368,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Chawia,-2.25,38.583,
KINS2634-11,TT 374,TT 374,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Mbololo,-2.45,38.733,
KINS2635-11,TT 375,TT 375,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Mbololo,-2.45,38.733,
KINS2636-11,TT 376,TT 376,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Mbololo,-2.45,38.733,
KINS2637-11,TT 377,TT 377,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Mbololo,-2.45,38.733,
KINS2638-11,TT 378,TT 378,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Mbololo,-2.45,38.733,
KINS2624-11,TT 364,TT 364,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Kasigau,-1.583,39.117,
KINS2631-11,TT 371,TT 371,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Mbololo,-2.45,38.733,
KINS2625-11,TT 365,TT 365,Orthoptera,Morphacris,Morphacris fasciata,,Kenya,Kasigau,-1.583,39.117,
KINS4875-13,14041-T H 1672,14041-T H 1672,Rosales,Morus,Morus alba,,Kenya,Makandenyi,3.382,38.343,1651
KINS4874-13,14041-T H 1671,14041-T H 1671,Rosales,Morus,Morus alba,,Kenya,Makandenyi,3.382,38.343,1651
KINS4873-13,14041-T H 1670,14041-T H 1670,Rosales,Morus,Morus alba,,Kenya,Makandenyi,3.382,38.343,1651
KINS4872-13,14041-T H 1669,14041-T H 1669,Rosales,Morus,Morus alba,,Kenya,Makandenyi,3.382,38.343,1651
KINS4871-13,14041-T H 1668,14041-T H 1668,Rosales,Morus,Morus alba,,Kenya,Makandenyi,3.382,38.343,1651
KINS4881-13,14041-T H 1678,14041-T H 1678,Zingiberales,Musa,Musa paradisiaca,,Kenya,Makandenyi,3.382,38.343,1651
KINS4885-13,14041-T H 1682,14041-T H 1682,Zingiberales,Musa,Musa paradisiaca,,Kenya,Makandenyi,3.382,38.343,1651
KINS4884-13,14041-T H 1681,14041-T H 1681,Zingiberales,Musa,Musa paradisiaca,,Kenya,Makandenyi,3.382,38.343,1651
KINS4883-13,14041-T H 1680,14041-T H 1680,Zingiberales,Musa,Musa paradisiaca,,Kenya,Makandenyi,3.382,38.343,1651
KINS4882-13,14041-T H 1679,14041-T H 1679,Zingiberales,Musa,Musa paradisiaca,,Kenya,Makandenyi,3.382,38.343,1651
KINS4190-13,14410-MuscB03,14410-MuscB03,Diptera,,,,Kenya,Litala,0.252,34.92,1614.17
KINS4189-13,14410-MuscB02,14410-MuscB02,Diptera,,,,Kenya,Litala,0.252,34.92,1614.17
KINS1682-11,MyrmF11,MyrmF11,Neuroptera,Myrmeleon,,,Kenya,Kibwezi Forest,-2.4123,37.9521,998
KINS3113-12,NMK-ENTO 1847,NMK-ENTO 1847,Neuroptera,,,,Kenya,Mchelelo,-1.5259,40.082,
KINS3114-12,NMK-ENTO 1848,NMK-ENTO 1848,Neuroptera,,,,Kenya,Mchelelo,-1.5259,40.082,
KINS3120-12,NMK-ENTO 1854,NMK-ENTO 1854,Neuroptera,,,,Kenya,Mchelelo,-1.5259,40.082,
KINS3121-12,NMK-ENTO 1855,NMK-ENTO 1855,Neuroptera,,,,Kenya,Mchelelo,-1.5259,40.082,
KINS3115-12,NMK-ENTO 1849,NMK-ENTO 1849,Neuroptera,,,,Kenya,Mchelelo,-1.5259,40.082,
KINS3116-12,NMK-ENTO 1850,NMK-ENTO 1850,Neuroptera,,,,Kenya,Mchelelo,-1.5259,40.082,
KINS1683-11,MyrmF12,MyrmF12,Neuroptera,,,,Kenya,Kibwezi Forest,-2.4123,37.9521,998
